"956","bdbc63fe30021666","35.6243079","129.2224494","NA","NA","NA","NA","NA"
"962","e7b6bed6fc6b71c5","37.5347436","126.8611471","NA","NA","NA","NA","NA"
"964","c7774c60e071880e","37.5289758","126.6612992","NA","NA","NA","NA","NA"
"966","58ffdd0bce1187c0","35.8436305","128.5463051","NA","NA","NA","NA","NA"
"974","d600304c745cb3b","37.5475343","126.8489163","대한민국","서울특별시","강서구","까치산로","NA"
"975","6046083f49d7e38d","37.487501","126.7089066","대한민국","인천광역시","부평구","부평3동","NA"
"983","22e01ae057863267","37.3233753","127.081029","NA","NA","NA","NA","NA"
"990","4d32a2ca58c33b83","36.0363668","129.3526928","NA","NA","NA","NA","NA"
"992","e335d6b0b188e8ca","37.6268471","126.8158074","NA","NA","NA","NA","NA"
"996","ebfd188eebbda6e9","37.7273983","127.0588327","NA","NA","NA","NA","NA"
"1003","9e74e1ae3a9c4ce","37.27564922","127.06967197","NA","NA","NA","NA","NA"
"1009","7162295803b4287a","36.772207","127.052235","대한민국","충청남도","아산시","배방읍","NA"
"1010","12f0b9a2980b728f","37.1260294","126.9146298","NA","NA","NA","NA","NA"
"1011","a142b9181e250ca3","35.27946","128.41448909999997","NA","NA","NA","NA","NA"
"1015","fd5e5b4aa38787d9","37.4809507","127.0904223","NA","NA","NA","NA","NA"
"1016","e0a98ea2c1b97c6b","37.4892929","127.476029","NA","NA","NA","NA","NA"
"1017","b44f8203cce0d109","37.5587837","126.8649688","대한민국","서울특별시","강서구","가양3동","NA"
"1018","4f173eb60151dbd9","37.539204","127.1004324","대한민국","서울특별시","광진구","광장동","NA"
"1025","509cfa649a35664","37.1288275","128.2258685","NA","NA","NA","NA","NA"
"1029","fc2efe9283b011fa","37.5461219","127.0232177","NA","NA","NA","NA","NA"
"1032","f0b615038afea8ae","37.4135216","126.8814436","대한민국","경기도","광명시","일직동","NA"
"1033","3c449739a9a7b311","37.4647982","127.1465037","NA","NA","NA","NA","NA"
"1034","af63ff141a0a462e","35.8428239","128.5394644","대한민국","대구광역시","달서구","본리동","NA"
"1036","4df20772eb645791","35.8689834","127.1244772","대한민국","전라북도","전주시","덕진구","NA"
"1046","89688330775021eb","37.47666513361925","127.14421106930367","NA","NA","NA","NA","NA"
"1056","8b261844b8afa10b","37.5238043","126.8436451","NA","NA","NA","NA","NA"
"1060","93ad67fce67586c4","35.2122902","129.0143232","NA","NA","NA","NA","NA"
"1062","c26a34831ad59579","35.2339064","129.0136477","NA","NA","NA","NA","NA"
"1067","aabce6be56a19276","37.3573695","127.939918","NA","NA","NA","NA","NA"
"1068","618b2705eb25f697","37.4957503","126.9375059","NA","NA","NA","NA","NA"
"1075","bef7305a0812be4d","37.3213019","126.8481961","대한민국","경기도","안산시","상록구","NA"
"1076","17c6daa3e88e9608","35.1616531","129.1729309","대한민국","부산광역시","해운대구","중2동","NA"
"1079","9be9b824044f46fe","35.94901","128.5779412","대한민국","대구광역시","북구","국우동","NA"
"1097","adfaf69f4ca2258e","35.5606792","129.2269877","NA","NA","NA","NA","NA"
"1102","9314aa6cb03eee8e","35.8929095","128.6168117","NA","NA","NA","NA","NA"
"1106","4e0f43127826d5d9","37.1307178","126.9235953","NA","NA","NA","NA","NA"
"1107","993731c747bf6f5f","35.5524353","129.255415","NA","NA","NA","NA","NA"
"1108","df34d3fffca087dc","36.7872756","127.1109689","대한민국","충청남도","아산시","배방읍","NA"
"1110","bade3b4cf3b23432","37.5615594","126.9258483","대한민국","서울특별시","마포구","동교로38길","NA"
"1113","3fe315ce7b624b98","37.3467141","127.1179358","NA","NA","NA","NA","NA"
"1115","792c93ed35a1b36b","35.2132323","128.6986343","NA","NA","NA","NA","NA"
"1117","2cc8a473b2ead002","37.6720173","126.7586348","대한민국","경기도","고양시","일산서구","NA"
"1124","82b31471b58a56ae","37.4928278","126.7483213","대한민국","경기도","부천시","원미구","NA"
"1129","e3dca896051a7064","36.07602894","129.38389681","NA","NA","NA","NA","NA"
"1132","4b0558098b60b8bd","35.97484265977503","126.71831984731907","대한민국","전라북도","군산시","동흥남동","NA"
"1134","6a85614ed1dd0571","35.8290091","127.1632347","NA","NA","NA","NA","NA"
"1141","ec389fb3547ded50","35.859902","127.1497862","NA","NA","NA","NA","NA"
"1142","8ec6314831545ea","36.0830144250368","129.39543466459534","NA","NA","NA","NA","NA"
"1143","8ad23443bab31d84","35.2838253","128.4059648","대한민국","경상남도","함안군","가야읍","NA"
"1154","cd146c2b80b1790","37.51638406","126.8292255","NA","NA","NA","NA","NA"
"1156","53db9167be1533ff","36.5628492","128.6919306","","","","","NA"
"1159","304bc2ce3a6e2a2e","37.5186811","126.6156345","대한민국","인천광역시","서구","원창동","NA"
"1175","c13cea06f840dcb8","37.6514173","127.3186594","NA","NA","NA","NA","NA"
"1178","66b38487cbeaf21b","35.1703241","129.1420828","NA","NA","NA","NA","NA"
"1181","b7e8c03ed2392d81","35.0650039","128.1101162","대한민국","경상남도","사천시","정동면","NA"
"1190","6e507d6429034de4","37.6460948","127.6807293","NA","NA","NA","NA","NA"
"1198","7d45e388bc772aa4","37.509199","126.6807204","NA","NA","NA","NA","NA"
"1205","1d7f48967ac8da09","35.9466928","128.5679973","NA","NA","NA","NA","NA"
"1206","99edc47026cbec78","35.8786366","128.7102502","NA","NA","NA","NA","NA"
"1215","db4e17a72123931e","30.2175086","66.994197","NA","NA","NA","NA","NA"
"1219","839fc4371a526cfe","37.542772","127.2247884","대한민국","경기도","하남시","창우동","NA"
"1226","1180b539ff3e9f54","35.20423735","129.11935666","대한민국","부산광역시","해운대구","반여1동","NA"
"1237","6dcfb287c319a88c","36.5018453","127.2509361","NA","NA","NA","NA","NA"
"1239","eb3e9920ec58ec4c","37.5091032","126.6803414","대한민국","인천광역시","서구","석남3동","NA"
"1244","883c18df344a86f4","35.8325763","127.1641215","NA","NA","NA","NA","NA"
"1245","f813177759891900","37.60693254","126.91322487","대한민국","서울특별시","은평구","역촌동","NA"
"1247","d2ec80c0561236ce","35.1943294","129.0963696","NA","NA","NA","NA","NA"
"1248","f0b3fcb9ef7f2dce","35.6248313","129.4349386","NA","NA","NA","NA","NA"
"1249","3b557093ef08bd59","37.6001452","126.9338493","NA","NA","NA","NA","NA"
"1252","44063e3cfdabc625","37.550293","126.8239648","NA","NA","NA","NA","NA"
"1255","559e152b89dfee05","37.592537","127.153873","대한민국","경기도","구리시","토평동","NA"
"1262","31cdccc94666dcfa","36.34214673429565","127.43071780417007","NA","NA","NA","NA","NA"
"1263","3f5c1e2ef73a40ad","35.64542718","129.3547539","NA","NA","NA","NA","NA"
"1264","c17eee7615a9872f","35.2342506","128.5569906","대한민국","경상남도","창원시","마산회원구","NA"
"1265","ecdb2fc44b0bbe9e","36.61057854","127.47533841","NA","NA","NA","NA","NA"
"1270","e92ac42d6d0cc821","35.8660816","127.13119","NA","NA","NA","NA","NA"
"1272","12ff67d2781289da","37.6502043","126.6263881","대한민국","경기도","김포시","양촌읍","NA"
"1278","63e36e38675ade51","37.6312595","127.0380082","NA","NA","NA","NA","NA"
"1281","7d938cf930a2a7e7","37.2707993","127.0392372","대한민국","경기도","수원시","영통구","NA"
"1284","ccb44113836a672a","37.4877521","126.7186282","NA","NA","NA","NA","NA"
"1291","827abadf2ecd6188","33.4677951","126.54549","NA","NA","NA","NA","NA"
"1292","d38526c5103709c8","37.672253","127.0512288","대한민국","서울특별시","노원구","상계1동","NA"
"1294","ff1581affeed1c16","36.0314184","129.3397356","NA","NA","NA","NA","NA"
"1295","ca9696669bc2c5ae","35.3265807","129.1762707","대한민국","부산광역시","기장군","정관면","NA"
"1304","33ce6d809259527f","35.8260526","127.1672269","대한민국","전라북도","전주시","덕진구","NA"
